user_id,channel,campaign,acquired_at
1060,referral,refer_a_friend,2024-03-24 01:31:59
1061,google_ads,gad_generic,2024-03-12 07:33:15
1062,google_ads,gad_generic,2024-03-07 05:08:50
1063,meta_ads,ig_lookalike,2024-03-18 01:55:27
1064,organic,organic,2024-03-19 19:41:52
1065,google_ads,gad_generic,2024-03-08 18:16:45
1066,meta_ads,fb_prospecting,2024-03-17 22:09:09
1067,google_ads,gad_generic,2024-03-06 00:53:54
1068,referral,refer_a_friend,2024-03-06 20:34:51
1069,google_ads,gad_retargeting,2024-03-14 17:55:00
1070,meta_ads,ig_lookalike,2024-03-06 23:39:55
1071,referral,refer_a_friend,2024-03-10 23:02:18
1072,google_ads,gad_brand,2024-04-23 23:07:39
1073,meta_ads,ig_lookalike,2024-04-15 11:14:25
1074,referral,refer_a_friend,2024-04-10 18:46:53
1075,google_ads,gad_brand,2024-04-02 13:10:02
1076,organic,organic,2024-04-15 03:40:44
1077,meta_ads,ig_lookalike,2024-04-27 17:21:40
1078,google_ads,gad_retargeting,2024-04-20 05:00:00
1079,meta_ads,ig_lookalike,2024-04-24 00:28:16
1080,google_ads,gad_generic,2024-04-15 10:30:49
1081,tiktok_ads,tt_awareness,2024-04-07 17:58:48
1082,tiktok_ads,tt_awareness,2024-04-02 16:33:12
1083,tiktok_ads,tt_conversion,2024-04-06 04:12:32
1084,google_ads,gad_generic,2024-04-22 11:15:23
1085,referral,refer_a_friend,2024-04-16 09:33:49
1086,email,winback,2024-04-06 10:23:56
1087,google_ads,gad_generic,2024-04-04 07:20:10
1088,google_ads,gad_generic,2024-04-21 04:51:04
1089,google_ads,gad_generic,2024-04-12 13:11:06
1090,google_ads,gad_generic,2024-04-05 10:29:40
1091,google_ads,gad_brand,2024-04-20 01:28:41
1092,referral,refer_a_friend,2024-04-13 17:42:18
1093,tiktok_ads,tt_awareness,2024-04-05 07:49:32
1094,meta_ads,ig_lookalike,2024-04-19 11:52:45
1095,tiktok_ads,tt_conversion,2024-04-20 17:41:32
1096,organic,organic,2024-04-14 11:15:24
1097,google_ads,gad_retargeting,2024-04-14 23:29:54
1098,referral,refer_a_friend,2024-04-02 07:26:15
1099,referral,refer_a_friend,2024-04-25 22:42:04
1100,google_ads,gad_generic,2024-04-19 04:12:31
1101,organic,organic,2024-04-12 10:10:28
1102,tiktok_ads,tt_conversion,2024-04-21 23:34:02
1103,google_ads,gad_retargeting,2024-04-22 19:15:33
1104,referral,refer_a_friend,2024-04-07 06:31:50
1105,google_ads,gad_generic,2024-04-15 13:43:54
1106,referral,refer_a_friend,2024-04-02 16:34:22
1107,tiktok_ads,tt_conversion,2024-04-12 16:51:42
1108,organic,organic,2024-04-20 13:54:45
1109,google_ads,gad_retargeting,2024-04-15 14:55:06
1110,meta_ads,fb_prospecting,2024-04-16 19:20:41
1111,google_ads,gad_brand,2024-04-03 07:42:41
1112,google_ads,gad_generic,2024-04-24 15:56:25
1113,referral,refer_a_friend,2024-04-04 08:52:55
1114,referral,refer_a_friend,2024-04-21 04:45:44
1115,google_ads,gad_brand,2024-04-23 20:31:41
1116,organic,organic,2024-04-28 08:15:52
1117,meta_ads,ig_lookalike,2024-04-07 09:43:43
1118,meta_ads,ig_lookalike,2024-04-03 10:55:30
1119,meta_ads,fb_prospecting,2024-04-21 08:31:06
1120,referral,refer_a_friend,2024-04-09 08:41:49
1121,google_ads,gad_brand,2024-04-14 07:28:41
1122,tiktok_ads,tt_conversion,2024-04-24 01:31:38
1123,google_ads,gad_generic,2024-04-03 09:15:42
1124,meta_ads,ig_lookalike,2024-04-04 08:57:18
1125,google_ads,gad_generic,2024-04-27 16:35:22
1126,organic,organic,2024-04-10 01:21:33
1127,referral,refer_a_friend,2024-04-06 08:09:16
1128,meta_ads,ig_lookalike,2024-04-16 10:39:43
1129,tiktok_ads,tt_awareness,2024-04-25 16:03:01
1130,organic,organic,2024-04-28 17:31:17
1131,referral,refer_a_friend,2024-04-11 13:48:35
1132,referral,refer_a_friend,2024-04-10 18:24:47
1133,google_ads,gad_generic,2024-04-12 18:04:42
1134,google_ads,gad_brand,2024-04-07 03:22:50
1135,google_ads,gad_brand,2024-04-27 08:13:08
1136,referral,refer_a_friend,2024-04-21 15:33:32
1137,google_ads,gad_retargeting,2024-04-17 16:58:04
1138,google_ads,gad_generic,2024-04-13 13:02:22
1139,meta_ads,fb_prospecting,2024-04-26 20:28:11
1140,google_ads,gad_brand,2024-04-25 06:26:09
1141,email,winback,2024-04-16 00:29:11
1142,referral,refer_a_friend,2024-04-18 11:01:06
1143,affiliate,aff_partner_a,2024-04-19 09:06:29
1144,tiktok_ads,tt_conversion,2024-04-03 14:36:19
1145,email,winback,2024-04-21 05:39:36
1146,organic,organic,2024-04-15 22:42:22
1147,google_ads,gad_brand,2024-04-15 18:28:50
1148,google_ads,gad_retargeting,2024-04-20 06:34:09
1149,google_ads,gad_retargeting,2024-04-16 20:38:33
1150,organic,organic,2024-04-26 16:01:47
1151,google_ads,gad_brand,2024-04-24 15:37:00
1152,organic,organic,2024-04-18 19:45:35
1153,google_ads,gad_brand,2024-04-14 08:16:01
1154,google_ads,gad_generic,2024-04-22 16:13:59
1155,organic,organic,2024-04-05 03:38:39
1156,organic,organic,2024-04-12 06:00:36
1157,referral,refer_a_friend,2024-04-09 01:45:57
1158,google_ads,gad_generic,2024-04-01 08:46:03
1159,referral,refer_a_friend,2024-04-23 11:25:57
1160,organic,organic,2024-04-26 18:07:46
1161,google_ads,gad_generic,2024-04-22 21:02:05
1162,google_ads,gad_generic,2024-04-27 14:00:00
1163,tiktok_ads,tt_awareness,2024-04-19 07:31:39
1164,tiktok_ads,tt_conversion,2024-04-24 16:00:59
1165,tiktok_ads,tt_conversion,2024-05-06 11:59:54
1166,organic,organic,2024-05-18 13:48:07
1167,organic,organic,2024-05-08 04:53:11
1168,meta_ads,ig_lookalike,2024-05-25 01:04:20
1169,google_ads,gad_retargeting,2024-05-12 17:38:36
1170,meta_ads,fb_prospecting,2024-05-27 04:31:49
1171,google_ads,gad_brand,2024-05-06 01:09:22
1172,google_ads,gad_brand,2024-05-04 00:35:38
1173,organic,organic,2024-05-03 04:06:45
1174,meta_ads,fb_prospecting,2024-05-23 00:03:17
1175,meta_ads,fb_prospecting,2024-05-14 12:45:54
1176,referral,refer_a_friend,2024-05-19 18:43:09
1177,organic,organic,2024-05-14 10:06:36
1178,email,newsletter,2024-05-07 17:42:23
1179,google_ads,gad_brand,2024-05-08 21:47:16
1180,google_ads,gad_generic,2024-05-23 09:38:54
1181,tiktok_ads,tt_awareness,2024-05-19 12:39:39
1182,referral,refer_a_friend,2024-05-14 16:06:39
1183,google_ads,gad_retargeting,2024-05-19 19:27:36
1184,referral,refer_a_friend,2024-05-19 09:03:00
1185,organic,organic,2024-05-28 19:05:34
1186,email,newsletter,2024-05-17 07:19:28
1187,google_ads,gad_brand,2024-05-02 21:21:41
1188,meta_ads,fb_prospecting,2024-05-14 09:13:35
1189,organic,organic,2024-05-05 00:26:09
1190,google_ads,gad_retargeting,2024-05-04 20:27:32
1191,organic,organic,2024-05-13 16:02:26
1192,meta_ads,fb_prospecting,2024-05-18 13:50:10
1193,organic,organic,2024-05-25 20:27:45
1194,google_ads,gad_generic,2024-05-04 03:54:21
1195,meta_ads,fb_prospecting,2024-05-11 02:33:21
1196,google_ads,gad_generic,2024-05-17 12:01:45
1197,referral,refer_a_friend,2024-05-16 02:48:17
1198,meta_ads,fb_prospecting,2024-05-14 01:59:13
1199,organic,organic,2024-05-21 01:33:23
1200,affiliate,aff_partner_b,2024-05-18 10:50:36
1201,organic,organic,2024-05-03 09:34:49
1202,tiktok_ads,tt_conversion,2024-05-09 22:41:47
1203,tiktok_ads,tt_conversion,2024-05-24 11:42:28
1204,google_ads,gad_generic,2024-05-25 22:00:56
1205,affiliate,aff_partner_b,2024-05-09 14:41:07
1206,meta_ads,fb_prospecting,2024-05-04 11:04:25
1207,google_ads,gad_generic,2024-05-15 09:04:32
1208,tiktok_ads,tt_awareness,2024-05-05 07:22:47
1209,organic,organic,2024-05-03 22:41:45
1210,tiktok_ads,tt_awareness,2024-05-27 02:32:19
1211,google_ads,gad_retargeting,2024-05-28 10:22:11
1212,organic,organic,2024-05-13 21:42:47
1213,meta_ads,ig_lookalike,2024-05-10 23:29:06
1214,organic,organic,2024-05-15 16:33:57
1215,google_ads,gad_brand,2024-05-09 15:33:12
1216,meta_ads,fb_prospecting,2024-05-21 06:03:48
1217,referral,refer_a_friend,2024-05-26 23:05:55
1218,tiktok_ads,tt_conversion,2024-05-06 06:51:31
1219,google_ads,gad_retargeting,2024-05-24 02:15:02
1220,google_ads,gad_retargeting,2024-05-18 21:56:34
1221,google_ads,gad_generic,2024-05-12 23:02:36
1222,meta_ads,fb_prospecting,2024-05-04 09:30:51
1223,meta_ads,ig_lookalike,2024-05-15 05:42:25
1224,google_ads,gad_generic,2024-05-21 08:21:16
1225,referral,refer_a_friend,2024-05-22 15:19:48
1226,google_ads,gad_retargeting,2024-05-19 11:10:31
1227,google_ads,gad_brand,2024-05-12 05:48:17
1228,organic,organic,2024-05-21 15:09:02
1229,meta_ads,fb_prospecting,2024-05-23 16:01:11
1230,organic,organic,2024-05-08 05:14:00
1231,referral,refer_a_friend,2024-05-22 18:41:54
1232,google_ads,gad_brand,2024-05-28 06:00:31
1233,referral,refer_a_friend,2024-05-26 14:06:38
1234,meta_ads,fb_prospecting,2024-05-23 14:58:42
1235,google_ads,gad_retargeting,2024-05-25 09:08:27
1236,email,newsletter,2024-05-20 08:13:51
1237,affiliate,aff_partner_a,2024-05-07 09:32:08
1238,google_ads,gad_brand,2024-05-27 12:29:46
1239,google_ads,gad_brand,2024-05-28 08:58:34
1240,meta_ads,fb_prospecting,2024-05-02 06:01:47
1241,email,newsletter,2024-05-03 02:58:56
1242,google_ads,gad_generic,2024-05-04 14:19:02
1243,google_ads,gad_retargeting,2024-05-19 07:37:04
1244,meta_ads,ig_lookalike,2024-05-15 10:56:19
1245,meta_ads,ig_lookalike,2024-05-19 22:01:49
1246,organic,organic,2024-05-05 14:52:22
1247,google_ads,gad_brand,2024-05-03 00:37:55
1248,organic,organic,2024-05-20 23:16:31
1249,tiktok_ads,tt_awareness,2024-05-14 06:00:45
1250,google_ads,gad_brand,2024-05-09 07:07:26
1251,meta_ads,fb_prospecting,2024-05-17 11:03:35
1252,google_ads,gad_generic,2024-05-28 06:06:08
1253,organic,organic,2024-05-23 19:09:54
1254,google_ads,gad_brand,2024-05-11 10:20:36
1255,organic,organic,2024-05-16 01:19:15
1256,organic,organic,2024-05-16 23:20:08
1257,google_ads,gad_retargeting,2024-05-25 04:42:08
1258,meta_ads,fb_prospecting,2024-05-17 16:14:32
1259,meta_ads,fb_prospecting,2024-05-18 18:28:38
1260,tiktok_ads,tt_awareness,2024-06-24 05:09:06
1261,meta_ads,ig_lookalike,2024-06-16 10:30:49
1262,google_ads,gad_retargeting,2024-06-27 14:31:12
1263,meta_ads,ig_lookalike,2024-06-20 15:39:52
1264,meta_ads,fb_prospecting,2024-06-19 13:42:27
1265,tiktok_ads,tt_conversion,2024-06-14 15:53:35
1266,google_ads,gad_brand,2024-06-07 06:11:03
1267,organic,organic,2024-06-09 08:02:44
1268,meta_ads,fb_prospecting,2024-06-19 04:50:24
1269,google_ads,gad_generic,2024-06-04 17:46:38
1270,google_ads,gad_retargeting,2024-06-07 06:10:03
1271,meta_ads,ig_lookalike,2024-06-26 21:54:52
1272,google_ads,gad_generic,2024-06-09 17:13:41
1273,tiktok_ads,tt_conversion,2024-06-15 11:26:16
1274,google_ads,gad_brand,2024-06-23 16:15:32
1275,meta_ads,ig_lookalike,2024-06-28 23:55:33
1276,organic,organic,2024-06-26 06:18:04
1277,google_ads,gad_brand,2024-06-21 22:25:18
1278,google_ads,gad_retargeting,2024-06-26 05:54:49
1279,referral,refer_a_friend,2024-06-04 20:03:16
1280,organic,organic,2024-06-05 22:29:33
1281,tiktok_ads,tt_awareness,2024-06-08 06:09:19
1282,google_ads,gad_generic,2024-06-21 18:21:20
1283,meta_ads,ig_lookalike,2024-06-17 08:30:25
1284,meta_ads,ig_lookalike,2024-06-18 21:29:00
1285,google_ads,gad_brand,2024-06-08 08:57:27
1286,organic,organic,2024-06-24 21:20:31
1287,meta_ads,ig_lookalike,2024-06-08 16:50:53
1288,meta_ads,ig_lookalike,2024-06-22 02:54:28
1289,referral,refer_a_friend,2024-06-14 01:55:55
1290,google_ads,gad_brand,2024-06-27 16:14:19
1291,google_ads,gad_retargeting,2024-06-02 03:06:23
1292,affiliate,aff_partner_b,2024-06-16 05:35:59
1293,google_ads,gad_generic,2024-06-06 07:22:52
1294,referral,refer_a_friend,2024-06-12 01:45:54
1295,google_ads,gad_generic,2024-06-05 18:49:26
1296,meta_ads,fb_prospecting,2024-06-08 06:31:30
1297,google_ads,gad_brand,2024-06-14 00:43:26
1298,organic,organic,2024-06-09 00:51:49
1299,tiktok_ads,tt_conversion,2024-06-03 05:12:00
1300,tiktok_ads,tt_conversion,2024-06-13 10:02:26
1301,referral,refer_a_friend,2024-06-01 04:30:03
1302,referral,refer_a_friend,2024-06-03 08:31:30
1303,meta_ads,fb_prospecting,2024-06-07 06:57:21
1304,referral,refer_a_friend,2024-06-01 12:34:30
1305,affiliate,aff_partner_b,2024-06-27 09:05:08
1306,organic,organic,2024-06-17 04:15:37
1307,organic,organic,2024-06-22 14:57:14
1308,google_ads,gad_retargeting,2024-06-13 09:23:54
1309,tiktok_ads,tt_conversion,2024-06-14 14:05:56
1310,organic,organic,2024-06-04 13:27:13
1311,google_ads,gad_brand,2024-06-17 05:16:15
1312,referral,refer_a_friend,2024-06-25 08:48:12
1313,meta_ads,fb_prospecting,2024-06-25 13:16:27
1314,google_ads,gad_retargeting,2024-06-02 22:40:37
1315,google_ads,gad_generic,2024-06-06 15:58:18
1316,google_ads,gad_generic,2024-06-23 04:09:16
1317,google_ads,gad_retargeting,2024-06-12 00:21:30
1318,organic,organic,2024-06-02 11:01:30
1319,meta_ads,ig_lookalike,2024-06-18 10:30:19
1320,google_ads,gad_generic,2024-06-28 19:49:41
1321,organic,organic,2024-06-18 01:27:46
1322,google_ads,gad_generic,2024-06-04 19:29:12
1323,google_ads,gad_retargeting,2024-06-10 12:16:15
1324,google_ads,gad_retargeting,2024-06-10 06:21:42
1325,google_ads,gad_brand,2024-06-02 21:29:09
1326,google_ads,gad_generic,2024-06-21 15:52:57
1327,tiktok_ads,tt_conversion,2024-06-22 13:18:46
1328,tiktok_ads,tt_awareness,2024-06-24 15:56:08
1329,google_ads,gad_brand,2024-06-18 19:12:08
1330,referral,refer_a_friend,2024-06-07 09:29:46
1331,organic,organic,2024-06-11 07:28:43
1332,referral,refer_a_friend,2024-06-18 06:51:04
1333,google_ads,gad_retargeting,2024-06-01 05:55:41
1334,organic,organic,2024-06-24 20:35:36
1335,meta_ads,ig_lookalike,2024-06-01 06:32:45
1336,referral,refer_a_friend,2024-06-08 15:58:34
1337,google_ads,gad_brand,2024-06-12 23:41:59
1338,referral,refer_a_friend,2024-06-20 01:59:01
1339,tiktok_ads,tt_conversion,2024-06-25 23:27:22
1340,google_ads,gad_generic,2024-06-24 02:14:05
1341,google_ads,gad_generic,2024-06-05 01:09:19
1342,meta_ads,fb_prospecting,2024-06-08 21:36:04
1343,meta_ads,fb_prospecting,2024-06-27 15:04:26
1344,meta_ads,fb_prospecting,2024-06-15 19:31:19
1345,referral,refer_a_friend,2024-06-08 16:16:39
1346,tiktok_ads,tt_awareness,2024-06-04 13:30:08
1347,google_ads,gad_generic,2024-06-26 18:28:51
1348,google_ads,gad_generic,2024-06-23 15:26:45
1349,meta_ads,ig_lookalike,2024-06-24 15:55:15
1350,organic,organic,2024-06-08 16:54:59
1351,google_ads,gad_retargeting,2024-06-28 13:38:54
1352,organic,organic,2024-06-27 18:47:56
1353,google_ads,gad_brand,2024-06-20 03:33:42
1354,google_ads,gad_retargeting,2024-06-19 13:12:06
1355,meta_ads,ig_lookalike,2024-06-16 20:00:33
1356,tiktok_ads,tt_awareness,2024-06-10 10:43:08
1357,google_ads,gad_generic,2024-06-09 02:57:57
1358,meta_ads,ig_lookalike,2024-07-21 19:56:22
1359,organic,organic,2024-07-14 04:22:57
1360,google_ads,gad_brand,2024-07-28 22:15:27
1361,meta_ads,fb_prospecting,2024-07-20 10:12:01
1362,google_ads,gad_brand,2024-07-19 10:15:21
1363,referral,refer_a_friend,2024-07-03 09:55:39
1364,meta_ads,fb_prospecting,2024-07-12 23:29:10
1365,google_ads,gad_brand,2024-07-15 13:01:01
1366,google_ads,gad_brand,2024-07-17 13:28:16
1367,organic,organic,2024-07-12 21:16:48
1368,google_ads,gad_brand,2024-07-18 08:25:19
1369,google_ads,gad_brand,2024-07-07 02:11:15
1370,google_ads,gad_brand,2024-07-21 23:59:48
1371,referral,refer_a_friend,2024-07-25 06:11:10
1372,google_ads,gad_brand,2024-07-24 15:50:32
1373,tiktok_ads,tt_conversion,2024-07-15 09:42:06
1374,organic,organic,2024-07-04 02:23:06
1375,referral,refer_a_friend,2024-07-22 12:39:17
1376,tiktok_ads,tt_conversion,2024-07-01 05:14:16
1377,tiktok_ads,tt_conversion,2024-07-08 21:22:46
1378,google_ads,gad_retargeting,2024-07-11 04:51:47
1379,google_ads,gad_generic,2024-07-02 09:03:08
1380,organic,organic,2024-07-17 15:32:27
1381,email,newsletter,2024-07-22 03:53:26
1382,referral,refer_a_friend,2024-07-06 20:03:29
1383,google_ads,gad_brand,2024-07-20 18:36:10
1384,organic,organic,2024-07-04 12:17:07
1385,google_ads,gad_retargeting,2024-07-08 16:33:14
1386,meta_ads,ig_lookalike,2024-07-12 23:37:05
1387,referral,refer_a_friend,2024-07-26 00:14:24
1388,organic,organic,2024-07-18 18:59:12
1389,referral,refer_a_friend,2024-07-14 00:00:08
1390,google_ads,gad_generic,2024-07-11 05:23:00
1391,tiktok_ads,tt_conversion,2024-07-07 21:50:02
1392,organic,organic,2024-07-24 19:33:47
1393,google_ads,gad_generic,2024-07-10 02:11:15
1394,meta_ads,ig_lookalike,2024-07-19 08:14:28
1395,meta_ads,fb_prospecting,2024-07-20 01:51:55
1396,referral,refer_a_friend,2024-07-15 07:40:12
1397,tiktok_ads,tt_awareness,2024-07-09 14:13:14
1398,meta_ads,fb_prospecting,2024-07-28 16:23:23
1399,google_ads,gad_brand,2024-07-16 07:13:58
1400,referral,refer_a_friend,2024-07-01 21:28:02
1401,google_ads,gad_brand,2024-07-15 18:11:50
1402,referral,refer_a_friend,2024-07-21 12:23:14
1403,email,winback,2024-07-18 11:18:33
1404,meta_ads,fb_prospecting,2024-07-26 02:10:09
1405,referral,refer_a_friend,2024-07-21 18:58:08
1406,organic,organic,2024-07-09 16:10:52
1407,google_ads,gad_brand,2024-07-25 05:29:34
1408,google_ads,gad_brand,2024-07-23 01:05:43
1409,referral,refer_a_friend,2024-07-03 16:49:12
1410,google_ads,gad_brand,2024-07-26 22:16:20
1411,referral,refer_a_friend,2024-07-08 04:23:51
1412,organic,organic,2024-07-10 16:26:21
1413,google_ads,gad_brand,2024-07-09 13:20:50
1414,meta_ads,fb_prospecting,2024-07-16 06:22:08
1415,google_ads,gad_brand,2024-07-09 18:20:31
1416,tiktok_ads,tt_conversion,2024-07-01 09:54:37
1417,meta_ads,ig_lookalike,2024-07-20 22:31:15
1418,meta_ads,fb_prospecting,2024-07-25 12:52:46
1419,google_ads,gad_brand,2024-07-13 08:56:01
1420,tiktok_ads,tt_awareness,2024-07-08 03:47:27
1421,google_ads,gad_retargeting,2024-07-10 16:14:08
1422,affiliate,aff_partner_b,2024-07-04 06:12:18
1423,meta_ads,ig_lookalike,2024-07-08 04:53:11
1424,google_ads,gad_brand,2024-07-13 19:02:30
1425,referral,refer_a_friend,2024-07-02 08:58:51
1426,google_ads,gad_generic,2024-07-22 14:44:04
1427,organic,organic,2024-07-07 14:16:05
1428,referral,refer_a_friend,2024-07-16 13:48:48
1429,referral,refer_a_friend,2024-07-12 16:12:31
1430,affiliate,aff_partner_b,2024-07-05 20:38:57
1431,organic,organic,2024-07-02 15:09:24
1432,google_ads,gad_retargeting,2024-07-22 07:47:19
1433,google_ads,gad_brand,2024-07-08 06:38:43
1434,email,winback,2024-07-07 00:49:51
1435,google_ads,gad_generic,2024-07-15 08:47:11
1436,referral,refer_a_friend,2024-07-03 07:25:35
1437,tiktok_ads,tt_awareness,2024-07-25 20:50:53
1438,google_ads,gad_retargeting,2024-07-21 19:14:55
1439,tiktok_ads,tt_conversion,2024-07-25 04:24:59
1440,affiliate,aff_partner_b,2024-07-21 05:46:54
1441,meta_ads,ig_lookalike,2024-07-02 05:05:51
1442,google_ads,gad_brand,2024-07-05 20:35:46
1443,google_ads,gad_brand,2024-07-20 00:02:39
1444,google_ads,gad_retargeting,2024-07-21 12:13:56
1445,google_ads,gad_generic,2024-07-26 21:27:27
1446,google_ads,gad_generic,2024-07-01 08:37:52
1447,organic,organic,2024-07-13 12:28:56
1448,organic,organic,2024-07-06 19:55:50
1449,referral,refer_a_friend,2024-07-12 03:29:59
1450,google_ads,gad_brand,2024-07-25 03:47:56
1451,referral,refer_a_friend,2024-07-10 04:08:28
1452,meta_ads,ig_lookalike,2024-07-15 18:01:57
1453,organic,organic,2024-07-09 02:23:05
1454,organic,organic,2024-07-26 16:53:50
1455,google_ads,gad_brand,2024-07-28 10:13:46
1456,organic,organic,2024-07-22 17:22:24
1457,referral,refer_a_friend,2024-07-08 23:50:43
1458,referral,refer_a_friend,2024-07-28 01:53:30
1459,google_ads,gad_generic,2024-08-26 10:05:48
1460,referral,refer_a_friend,2024-08-03 02:28:44
1461,google_ads,gad_generic,2024-08-24 07:07:56
1462,organic,organic,2024-08-27 14:38:34
1463,google_ads,gad_retargeting,2024-08-25 20:36:41
1464,organic,organic,2024-08-09 22:29:19
1465,google_ads,gad_generic,2024-08-04 04:07:16
1466,organic,organic,2024-08-18 01:30:33
1467,google_ads,gad_generic,2024-08-14 15:10:13
1468,google_ads,gad_retargeting,2024-08-06 23:44:21
1469,organic,organic,2024-08-24 02:50:03
1470,tiktok_ads,tt_awareness,2024-08-23 18:48:10
1471,meta_ads,ig_lookalike,2024-08-06 14:30:06
1472,google_ads,gad_generic,2024-08-07 18:58:34
1473,tiktok_ads,tt_awareness,2024-08-11 05:07:35
1474,organic,organic,2024-08-26 20:24:39
1475,google_ads,gad_brand,2024-08-20 06:29:23
1476,meta_ads,fb_prospecting,2024-08-18 13:00:21
1477,referral,refer_a_friend,2024-08-25 03:11:05
1478,google_ads,gad_brand,2024-08-12 20:08:06
1479,referral,refer_a_friend,2024-08-19 13:08:41
1480,google_ads,gad_brand,2024-08-26 11:51:48
1481,organic,organic,2024-08-24 13:33:11
1482,meta_ads,fb_prospecting,2024-08-24 07:45:26
1483,organic,organic,2024-08-09 02:04:26
1484,organic,organic,2024-08-14 08:44:18
1485,organic,organic,2024-08-21 02:11:06
1486,meta_ads,ig_lookalike,2024-08-04 05:58:24
1487,meta_ads,ig_lookalike,2024-08-27 16:36:29
1488,tiktok_ads,tt_conversion,2024-08-01 17:36:45
1489,meta_ads,ig_lookalike,2024-08-12 00:30:32
1490,tiktok_ads,tt_awareness,2024-08-22 03:52:47
1491,organic,organic,2024-08-09 02:02:49
1492,google_ads,gad_brand,2024-08-28 20:47:24
1493,meta_ads,ig_lookalike,2024-08-17 22:06:37
1494,meta_ads,fb_prospecting,2024-08-17 02:13:33
1495,tiktok_ads,tt_awareness,2024-08-05 22:35:25
1496,referral,refer_a_friend,2024-08-16 11:54:26
1497,meta_ads,fb_prospecting,2024-08-04 14:19:18
1498,organic,organic,2024-08-23 21:15:46
1499,email,winback,2024-08-06 04:11:27
1500,google_ads,gad_retargeting,2024-08-02 17:06:36
1501,google_ads,gad_generic,2024-08-22 09:49:22
1502,affiliate,aff_partner_b,2024-08-02 06:56:06
1503,organic,organic,2024-08-06 04:39:12
1504,google_ads,gad_brand,2024-08-04 01:22:41
1505,google_ads,gad_retargeting,2024-08-21 02:33:03
1506,tiktok_ads,tt_conversion,2024-08-11 10:58:15
1507,email,newsletter,2024-08-05 04:03:23
1508,meta_ads,ig_lookalike,2024-08-04 11:16:16
1509,google_ads,gad_brand,2024-08-17 04:29:18
1510,affiliate,aff_partner_b,2024-08-20 03:50:16
1511,meta_ads,fb_prospecting,2024-08-15 06:11:26
1512,google_ads,gad_generic,2024-08-05 13:08:53
1513,google_ads,gad_retargeting,2024-08-03 13:32:25
1514,referral,refer_a_friend,2024-08-11 22:56:03
1515,affiliate,aff_partner_a,2024-08-15 13:53:26
1516,meta_ads,ig_lookalike,2024-08-10 19:25:26
1517,referral,refer_a_friend,2024-08-05 08:53:37
1518,organic,organic,2024-08-12 19:51:44
1519,meta_ads,ig_lookalike,2024-08-05 09:38:14
1520,google_ads,gad_generic,2024-08-25 22:54:08
1521,organic,organic,2024-08-19 16:01:59
1522,meta_ads,ig_lookalike,2024-08-14 21:39:54
1523,meta_ads,ig_lookalike,2024-08-20 15:32:42
1524,referral,refer_a_friend,2024-08-14 18:56:04
1525,tiktok_ads,tt_awareness,2024-08-14 18:33:53
1526,organic,organic,2024-08-03 11:48:52
1527,google_ads,gad_retargeting,2024-08-27 15:31:56
1528,google_ads,gad_generic,2024-08-07 22:20:56
1529,google_ads,gad_retargeting,2024-08-19 19:43:00
1530,referral,refer_a_friend,2024-08-20 11:20:30
1531,google_ads,gad_generic,2024-08-24 12:33:14
1532,google_ads,gad_brand,2024-08-20 14:43:09
1533,referral,refer_a_friend,2024-08-15 05:57:45
1534,google_ads,gad_retargeting,2024-08-17 09:39:21
1535,google_ads,gad_generic,2024-08-28 02:54:43
1536,google_ads,gad_brand,2024-08-13 14:25:05
1537,referral,refer_a_friend,2024-08-22 17:24:48
1538,referral,refer_a_friend,2024-08-15 02:26:57
1539,meta_ads,ig_lookalike,2024-08-10 10:41:40
1540,google_ads,gad_generic,2024-08-13 06:18:58
1541,organic,organic,2024-08-18 21:50:28
1542,google_ads,gad_brand,2024-08-14 12:43:44
1543,organic,organic,2024-08-18 08:47:04
1544,google_ads,gad_generic,2024-08-17 07:31:36
1545,google_ads,gad_retargeting,2024-08-20 05:00:57
1546,organic,organic,2024-08-19 09:24:04
1547,email,newsletter,2024-08-03 20:54:40
1548,meta_ads,ig_lookalike,2024-08-14 19:00:30
1549,google_ads,gad_brand,2024-08-17 04:58:59
1550,google_ads,gad_retargeting,2024-08-23 10:45:02
1551,tiktok_ads,tt_awareness,2024-08-15 05:15:38
1552,email,winback,2024-08-23 07:22:36
1553,organic,organic,2024-08-16 00:49:13
1554,organic,organic,2024-08-22 20:47:12
1555,meta_ads,fb_prospecting,2024-08-02 18:33:41
1556,referral,refer_a_friend,2024-08-21 18:05:47
1557,referral,refer_a_friend,2024-08-18 18:52:57
1558,referral,refer_a_friend,2024-08-06 17:06:04
1559,organic,organic,2024-08-07 09:19:51
1560,tiktok_ads,tt_awareness,2024-08-27 01:25:20
1561,google_ads,gad_brand,2024-08-04 04:26:55
1562,google_ads,gad_brand,2024-09-19 04:19:13
1563,google_ads,gad_generic,2024-09-22 01:48:03
1564,referral,refer_a_friend,2024-09-05 14:06:40
1565,organic,organic,2024-09-21 04:12:01
1566,email,winback,2024-09-24 12:22:12
1567,google_ads,gad_retargeting,2024-09-27 22:55:58
1568,google_ads,gad_retargeting,2024-09-26 01:27:45
1569,google_ads,gad_generic,2024-09-04 08:03:43
1570,organic,organic,2024-09-22 23:34:46
1571,google_ads,gad_generic,2024-09-24 05:29:23
1572,google_ads,gad_generic,2024-09-06 13:24:30
1573,google_ads,gad_retargeting,2024-09-03 01:35:57
1574,referral,refer_a_friend,2024-09-01 18:30:51
